CustomerID,Recency,Frequency,Monetary,Cluster,Churn,TotalQuantity,AvgUnitPrice,AvgDiscount,AvgShippingCost,Country,PaymentMethod,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,churn_score_rf
79919,621,1,1549.8798,0,0,49,62.02,0.49,11.08,France,Credit Card,Apparel,In-store,Not Returned,FedEx,Berlin,Low,0.01
79926,1130,1,982.3149,0,0,41,38.03,0.37,19.21,Italy,Bank Transfer,Furniture,Online,Not Returned,UPS,Rome,High,0.0
79927,209,1,1083.1902,3,0,78,48.905,0.345,16.97,Netherlands,Credit Card,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High,0.0
79930,515,1,1174.6439999999998,0,0,30,58.44,0.33,27.83,Portugal,Credit Card,Stationery,Online,Not Returned,Royal Mail,Berlin,Medium,0.005
79937,1082,1,44.0296,1,1,24,47.660000000000004,0.14500000000000002,16.06,Spain,Credit Card,Electronics,In-store,Not Returned,FedEx,London,High,0.99
79938,103,1,2557.5732,3,0,37,82.29,0.16,14.12,Sweden,paypall,Accessories,In-store,Not Returned,Royal Mail,London,Low,0.0
79940,650,1,236.85200000000003,1,1,8,38.45,0.23,19.1,France,Credit Card,Accessories,Online,Not Returned,UPS,London,Medium,0.935
79943,164,1,1179.9372,3,0,39,35.18,0.14,5.39,Sweden,paypall,Stationery,Online,Not Returned,UPS,London,Low,0.005
79947,22,2,974.751,2,0,54,29.770000000000003,0.17,20.33,Netherlands,Credit Card,Apparel,Online,Not Returned,DHL,Amsterdam,High,0.0
79964,878,1,48.697,1,1,11,4.66,0.05,25.88,Portugal,Credit Card,Furniture,In-store,Not Returned,UPS,London,High,0.95
79966,522,1,67.859,1,1,11,9.95,0.38,25.25,Netherlands,Bank Transfer,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,0.975
79980,942,2,1386.9225000000001,2,0,100,40.9,0.22666666666666668,18.503333333333334,Italy,paypall,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Low,0.0
79983,494,1,367.4244,0,0,28,15.81,0.17,16.25,Germany,Bank Transfer,Apparel,Online,Not Returned,DHL,Berlin,Low,0.03
79986,933,3,1247.101,2,0,57,63.48666666666666,0.14,16.28,Belgium,Bank Transfer,Apparel,Online,Not Returned,DHL,Berlin,Low,0.005
79989,1096,1,777.504,0,0,21,71.2,0.48,23.04,France,Credit Card,Electronics,In-store,Not Returned,UPS,London,Medium,0.02
79992,938,1,448.97999999999996,0,0,42,21.38,0.5,27.82,Netherlands,Bank Transfer,Stationery,In-store,Not Returned,DHL,Rome,High,0.035
79995,881,1,1017.4969999999998,0,0,13,94.3,0.17,7.46,Netherlands,Credit Card,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium,0.0
79998,607,1,101.0016,1,1,3,40.08,0.16,19.4,Spain,Credit Card,Accessories,In-store,Not Returned,DHL,Rome,Low,0.99
80001,504,3,6568.2829,2,0,140,59.225,0.1325,12.92,Sweden,Credit Card,Accessories,In-store,Not Returned,UPS,Amsterdam,Low,0.0
80003,268,2,783.1311999999999,2,0,54,17.905,0.32,20.79,France,Credit Card,Apparel,Online,Not Returned,UPS,Amsterdam,High,0.0
80007,1255,1,301.53749999999997,1,1,5,70.95,0.15,12.66,France,Credit Card,Electronics,Online,Not Returned,UPS,Rome,Low,0.91
80009,1145,1,205.7902,1,1,77,49.275,0.175,15.185,Italy,Credit Card,Accessories,In-store,Not Returned,DHL,Paris,Medium,0.92
80011,1062,1,84.94050000000001,1,1,18,31.07,0.29,18.0,France,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low,0.95
80013,570,1,1769.5782000000002,0,0,47,48.27,0.22,17.33,Germany,Credit Card,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium,0.0
80018,802,1,264.4824,1,1,24,12.11,0.09,16.57,Norway,paypall,Accessories,Online,Not Returned,DHL,London,Medium,0.96
80022,1041,1,1702.3160000000003,0,0,40,55.27,0.23,8.89,United Kingdom,paypall,Apparel,Online,Not Returned,Royal Mail,London,Low,0.0
80028,339,2,3733.5622,2,0,50,48.345,0.16499999999999998,14.89,Belgium,Credit Card,Furniture,Online,Not Returned,DHL,Berlin,High,0.0
80029,276,1,211.293,1,1,68,26.225,0.47,15.59,France,Bank Transfer,Accessories,In-store,Not Returned,DHL,Amsterdam,Low,0.935
80033,135,1,2099.3100000000004,3,0,38,95.25,0.42,11.24,Spain,Bank Transfer,Furniture,In-store,Not Returned,Royal Mail,Rome,High,0.0
80037,174,1,2596.653,3,0,65,63.349999999999994,0.19999999999999998,24.34,Italy,Bank Transfer,Apparel,Online,Not Returned,DHL,Berlin,Low,0.005
80042,1313,1,83.25240000000001,1,1,34,3.18,0.23,20.27,Netherlands,Credit Card,Furniture,In-store,Not Returned,FedEx,Amsterdam,Medium,0.99
80048,1244,1,215.5335,1,1,21,15.79,0.35,8.45,Sweden,Credit Card,Apparel,Online,Not Returned,DHL,Amsterdam,Low,0.935
80052,916,1,763.0588,0,0,28,46.19,0.41,7.48,Netherlands,Credit Card,Apparel,Online,Not Returned,Royal Mail,London,Low,0.0
80059,23,1,1289.4840000000002,3,0,35,65.79,0.44,13.86,Italy,Credit Card,Electronics,Online,Not Returned,UPS,Berlin,Low,0.0
80062,865,2,1498.5767999999998,2,0,29,54.714999999999996,0.16,24.685,Belgium,Credit Card,Electronics,In-store,Not Returned,FedEx,Paris,High,0.0
80063,535,1,616.6716,0,0,19,63.64,0.49,14.52,Italy,paypall,Apparel,Online,Not Returned,FedEx,Rome,High,0.005
80070,127,1,162.28199999999998,3,0,54,64.195,0.375,27.424999999999997,Italy,Bank Transfer,Electronics,Online,Not Returned,DHL,Rome,Low,0.045
80071,622,2,1209.568,2,0,95,41.25333333333334,0.3066666666666667,26.340000000000003,United States,Bank Transfer,Apparel,In-store,Not Returned,UPS,Berlin,High,0.0
80074,138,1,38.7,1,1,40,63.57000000000001,0.335,17.325,Belgium,Bank Transfer,Furniture,In-store,Not Returned,DHL,Paris,High,0.835
80077,897,1,1311.7104000000002,0,0,16,90.09,0.09,21.95,Norway,Bank Transfer,Accessories,Online,Not Returned,UPS,Rome,Medium,0.0
80080,321,1,2328.4394999999995,0,0,81,59.545,0.16999999999999998,25.225,France,Bank Transfer,Furniture,In-store,Not Returned,DHL,Berlin,High,0.005
80081,9,2,3115.8844000000004,2,0,104,61.23666666666667,0.18999999999999997,19.603333333333335,Australia,paypall,Accessories,Online,Not Returned,DHL,Berlin,Medium,0.0
80089,506,1,332.775,1,1,9,43.5,0.15,19.68,United Kingdom,paypall,Stationery,In-store,Not Returned,DHL,Berlin,Low,0.835
80093,416,2,3101.9999999999995,2,0,62,52.265,0.15000000000000002,17.845,Spain,Bank Transfer,Electronics,Online,Not Returned,FedEx,Amsterdam,High,0.0
80099,19,1,2000.5128000000002,3,0,29,95.81,0.28,19.2,Portugal,Credit Card,Furniture,In-store,Not Returned,UPS,Rome,Low,0.0
80104,941,1,1877.4359,0,0,43,59.81,0.27,25.49,Italy,Credit Card,Accessories,In-store,Not Returned,DHL,Paris,High,0.0
80105,405,1,225.71040000000002,1,1,4,95.64,0.41,26.75,Italy,Credit Card,Apparel,Online,Not Returned,UPS,Rome,Low,0.99
80106,386,1,612.0576,0,0,15,41.11,0.235,16.835,Germany,Bank Transfer,Electronics,In-store,Not Returned,DHL,London,Medium,0.005
80114,668,1,740.0296000000001,0,0,72,59.335,0.1,19.455,Netherlands,Bank Transfer,Stationery,In-store,Not Returned,DHL,Amsterdam,High,0.0
80130,3,1,1395.4816,3,0,38,57.38,0.36,21.8,Portugal,Credit Card,Accessories,Online,Not Returned,DHL,Amsterdam,Low,0.0
80134,958,1,485.49600000000004,0,0,33,18.39,0.2,24.71,Germany,paypall,Electronics,Online,Not Returned,FedEx,Paris,High,0.015
80137,139,1,872.4303000000001,3,0,49,24.39,0.27,25.14,Belgium,paypall,Electronics,In-store,Not Returned,Royal Mail,Paris,Low,0.015
80141,1172,1,2880.865,0,0,41,74.75,0.06,12.16,Belgium,paypall,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Medium,0.005
80143,497,1,1417.7724000000003,0,0,44,56.53,0.43,9.82,United States,Bank Transfer,Accessories,In-store,Not Returned,FedEx,Berlin,Low,0.0
80144,757,1,321.11519999999996,1,1,4,95.57,0.16,25.92,Spain,Credit Card,Accessories,Online,Not Returned,DHL,Rome,High,0.945
80153,934,1,669.5136,0,0,30,43.085,0.15,8.33,Belgium,Bank Transfer,Furniture,In-store,Not Returned,Royal Mail,Berlin,Low,0.0
80159,460,1,1221.3201000000001,0,0,33,40.67,0.09,28.7,Belgium,paypall,Stationery,In-store,Not Returned,FedEx,London,Medium,0.01
80160,912,1,2810.88,0,0,48,91.5,0.36,23.54,Netherlands,paypall,Stationery,In-store,Not Returned,UPS,Rome,Medium,0.0
80163,735,1,423.9324,0,0,17,46.18,0.46,8.15,United Kingdom,Credit Card,Furniture,In-store,Not Returned,UPS,Paris,Medium,0.02
80164,557,1,457.20779999999996,0,0,14,47.33,0.31,12.48,United Kingdom,Credit Card,Electronics,In-store,Not Returned,UPS,Berlin,High,0.035
80172,429,1,748.8720000000002,0,0,20,69.34,0.46,15.27,Italy,Bank Transfer,Stationery,Online,Not Returned,UPS,Berlin,Medium,0.0
80173,458,1,813.3741000000001,0,0,37,83.09,0.18,11.26,Spain,Bank Transfer,Apparel,In-store,Not Returned,DHL,Amsterdam,High,0.0
80176,86,1,1677.312,3,0,49,55.695,0.235,24.325000000000003,Australia,Bank Transfer,Accessories,In-store,Not Returned,FedEx,Paris,High,0.0
80183,1117,1,135.1343,1,1,8,31.85,0.21,21.22,Germany,Bank Transfer,Furniture,In-store,Not Returned,FedEx,Paris,Medium,0.995
80190,659,1,153.91799999999998,1,1,17,15.09,0.4,19.86,Sweden,Bank Transfer,Accessories,In-store,Not Returned,UPS,London,Medium,0.99
80193,1233,1,179.88299999999998,1,1,22,11.85,0.31,16.23,Germany,Bank Transfer,Apparel,In-store,Not Returned,DHL,Berlin,High,0.985
80194,1182,1,572.76,0,0,48,15.91,0.25,29.8,Norway,paypall,Furniture,Online,Not Returned,FedEx,Berlin,High,0.08
80195,996,1,7.052,1,1,11,3.5749999999999997,0.175,22.814999999999998,Norway,Credit Card,Accessories,In-store,Not Returned,FedEx,London,High,0.975
80202,33,2,2145.1683999999996,2,0,60,44.3,0.14,10.805,Norway,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Berlin,High,0.0
80209,277,1,270.103,1,1,5,87.13,0.38,18.59,Belgium,Bank Transfer,Furniture,In-store,Not Returned,Royal Mail,Rome,Medium,0.975
80210,3,1,655.7679,3,0,27,42.61,0.43,27.36,Sweden,Credit Card,Stationery,Online,Not Returned,UPS,Berlin,Medium,0.0
80212,815,1,1295.2368000000001,0,0,26,73.26,0.32,5.18,Italy,Bank Transfer,Apparel,In-store,Not Returned,DHL,Paris,High,0.005
80215,960,1,472.068,0,0,31,28.2,0.46,13.79,Australia,paypall,Stationery,Online,Not Returned,DHL,London,High,0.01
80218,808,1,440.70599999999996,0,0,35,14.99,0.16,18.14,Germany,Credit Card,Furniture,In-store,Not Returned,UPS,Rome,Medium,0.02
80223,256,2,1588.403,2,0,37,69.755,0.375,14.825,Belgium,Credit Card,Accessories,In-store,Not Returned,Royal Mail,London,Low,0.0
80226,29,1,32.480999999999995,3,0,3,12.03,0.1,15.51,Belgium,Credit Card,Furniture,In-store,Not Returned,DHL,Paris,Medium,0.34
80227,1173,1,381.3228,0,0,18,29.02,0.27,7.87,Netherlands,Bank Transfer,Electronics,In-store,Not Returned,Royal Mail,Rome,Low,0.015
80228,473,2,3437.5336999999995,2,0,88,45.5,0.165,13.05,Norway,Bank Transfer,Electronics,In-store,Not Returned,FedEx,Berlin,High,0.0
80229,853,1,50.44800000000001,1,1,6,44.835,0.29500000000000004,27.23,Norway,Bank Transfer,Accessories,Online,Not Returned,Royal Mail,London,High,0.97
80230,298,2,1268.2875,2,0,50,27.275,0.07,23.515,Norway,Credit Card,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Low,0.0
80232,557,2,237.267,2,0,43,12.045,0.15000000000000002,23.93,Sweden,paypall,Apparel,In-store,Not Returned,DHL,Berlin,Low,0.23
80234,105,1,2233.3184,3,0,46,75.86,0.36,19.5,Italy,Credit Card,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium,0.0
80239,869,2,1512.6852,2,0,36,74.315,0.355,10.495,Spain,Credit Card,Apparel,In-store,Not Returned,Royal Mail,London,Low,0.0
80240,1223,1,163.56,1,1,16,13.63,0.25,5.46,Netherlands,Credit Card,Accessories,Online,Not Returned,UPS,Berlin,Low,0.97
80241,1266,1,1120.2594000000001,0,0,41,35.03,0.22,22.1,United Kingdom,Credit Card,Stationery,Online,Not Returned,FedEx,Paris,Low,0.01
80242,999,1,445.63859999999994,0,0,18,34.87,0.29,6.59,Netherlands,paypall,Apparel,In-store,Not Returned,DHL,Amsterdam,High,0.01
80243,1305,1,36.8676,1,1,38,1.26,0.23,18.37,Italy,Bank Transfer,Accessories,Online,Not Returned,FedEx,London,Low,1.0
80245,395,1,653.2080000000001,0,0,30,32.02,0.32,10.73,Italy,paypall,Accessories,In-store,Not Returned,DHL,Amsterdam,Medium,0.005
80250,856,1,1457.9802,0,0,58,30.29,0.09,22.32,France,Credit Card,Furniture,In-store,Not Returned,DHL,London,High,0.025
80261,981,1,371.15999999999997,0,0,24,30.93,0.5,26.26,Italy,Credit Card,Apparel,In-store,Not Returned,DHL,Berlin,Low,0.025
80264,475,2,3318.1724000000004,2,0,87,60.24,0.22333333333333336,13.343333333333334,Australia,Bank Transfer,Apparel,Online,Not Returned,UPS,Amsterdam,Medium,0.0
80265,685,1,947.6524999999999,0,0,25,45.67,0.17,25.25,Netherlands,Credit Card,Furniture,In-store,Not Returned,Royal Mail,London,Medium,0.005
80266,69,2,2482.9024,2,0,48,61.14,0.11000000000000001,22.865,France,Bank Transfer,Electronics,In-store,Not Returned,FedEx,Berlin,Low,0.005
80271,892,1,46.0656,1,1,42,7.18,0.22000000000000003,10.045,Netherlands,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Paris,High,0.945
80274,265,1,241.74800000000002,1,1,8,46.49,0.35,18.65,Italy,Credit Card,Electronics,Online,Not Returned,DHL,Rome,High,0.93
80275,114,2,2219.1041999999998,2,0,56,64.465,0.29000000000000004,18.695,Australia,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low,0.0
80276,62,1,621.5778,3,0,18,56.61,0.39,11.1,Spain,paypall,Apparel,Online,Not Returned,FedEx,Amsterdam,High,0.005
80277,1109,1,675.6021000000001,0,0,51,57.72,0.45999999999999996,16.05,Portugal,Bank Transfer,Accessories,In-store,Not Returned,FedEx,Amsterdam,Medium,0.005
80306,509,1,1205.3663999999999,0,0,28,59.79,0.28,21.8,Portugal,Credit Card,Electronics,Online,Not Returned,DHL,Rome,Medium,0.0
80307,248,1,501.38,3,0,43,13.25,0.12,24.49,United Kingdom,Bank Transfer,Furniture,Online,Not Returned,DHL,Amsterdam,Low,0.025
80309,733,1,58.5618,1,1,1,88.73,0.34,17.45,Portugal,paypall,Apparel,In-store,Not Returned,FedEx,Paris,High,0.97
80312,340,1,1570.2775000000001,0,0,29,98.45,0.45,13.0,Spain,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Rome,Low,0.0
80316,29,2,628.0608,2,0,42,17.916666666666668,0.15666666666666665,23.076666666666668,Sweden,Credit Card,Accessories,In-store,Not Returned,FedEx,Berlin,Low,0.005
80330,1258,1,1557.3168,0,0,47,61.36,0.46,25.77,United States,Credit Card,Furniture,In-store,Not Returned,UPS,Rome,Medium,0.005
80340,141,1,845.3760000000002,3,0,40,37.74,0.44,11.58,United Kingdom,paypall,Stationery,Online,Not Returned,FedEx,Amsterdam,Medium,0.005
80349,67,3,3028.4716,2,0,95,49.07333333333333,0.21333333333333335,16.123333333333335,Germany,Bank Transfer,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium,0.0
80357,165,1,766.08,3,0,20,63.84,0.4,27.45,Italy,Credit Card,Electronics,In-store,Not Returned,Royal Mail,Paris,Low,0.005
80358,1112,1,2147.3164999999995,0,0,78,74.07,0.225,15.344999999999999,Spain,Bank Transfer,Electronics,Online,Not Returned,UPS,Amsterdam,Low,0.0
80366,622,1,510.89940000000007,0,0,6,86.01,0.01,27.63,Belgium,paypall,Apparel,In-store,Not Returned,Royal Mail,Paris,High,0.015
80367,1097,1,2637.0,0,0,40,87.9,0.25,10.21,Portugal,paypall,Accessories,Online,Not Returned,FedEx,Paris,High,0.0
80368,784,1,51.948,1,1,35,51.589999999999996,0.31,20.62,France,Bank Transfer,Apparel,In-store,Not Returned,FedEx,London,Low,0.97
80377,1136,1,637.1712,0,0,12,55.31,0.04,23.71,France,paypall,Electronics,Online,Not Returned,FedEx,Paris,High,0.0
80391,332,2,1289.5493,2,0,38,36.135,0.10500000000000001,14.025,Spain,Bank Transfer,Electronics,In-store,Not Returned,DHL,Amsterdam,High,0.005
80403,1312,1,360.8772,0,0,31,13.08,0.11,5.04,Norway,paypall,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,0.21
80405,582,1,2750.7168,0,0,32,92.43,0.07,18.62,Italy,paypall,Stationery,Online,Not Returned,UPS,Berlin,Low,0.0
80414,226,1,201.03359999999998,1,1,12,19.48,0.14,8.83,Italy,Credit Card,Apparel,In-store,Not Returned,FedEx,Berlin,Low,0.895
80415,121,1,306.7875,3,0,10,71.84,0.22999999999999998,14.735,United Kingdom,paypall,Electronics,In-store,Not Returned,DHL,Berlin,Low,0.16
80417,1018,1,303.27,1,1,22,18.38,0.25,16.13,Portugal,paypall,Stationery,Online,Not Returned,UPS,Berlin,Medium,0.965
80423,192,1,1986.8715999999997,3,0,49,60.52,0.33,11.26,Italy,Credit Card,Apparel,In-store,Not Returned,FedEx,Berlin,Medium,0.005
80433,108,2,3696.8192,2,0,60,67.82,0.24,17.4,Germany,Credit Card,Furniture,In-store,Not Returned,UPS,Berlin,Medium,0.0
80437,1080,1,2028.6195999999998,0,0,34,54.605000000000004,0.32,9.385000000000002,Sweden,Credit Card,Accessories,In-store,Not Returned,DHL,Paris,High,0.0
80439,977,1,89.1904,1,1,2,66.56,0.33,9.01,Portugal,Credit Card,Electronics,In-store,Not Returned,FedEx,Amsterdam,Medium,1.0
80441,960,1,140.80949999999999,1,1,5,32.37,0.13,11.35,France,Credit Card,Electronics,In-store,Not Returned,UPS,Paris,Low,0.965
80449,396,1,69.4692,1,1,1,75.51,0.08,11.86,Portugal,Bank Transfer,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium,0.98
80455,129,1,931.5000000000001,3,0,30,57.5,0.46,12.18,France,Bank Transfer,Apparel,In-store,Not Returned,DHL,Rome,Medium,0.005
80456,529,1,239.7668,1,1,26,9.41,0.02,13.68,United States,paypall,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High,0.97
80462,110,1,1760.2728,3,0,23,86.97,0.12,9.24,United Kingdom,Bank Transfer,Stationery,In-store,Not Returned,UPS,Rome,High,0.0
80463,194,2,2152.2255999999998,2,0,57,68.745,0.395,22.715,Portugal,Bank Transfer,Furniture,In-store,Not Returned,DHL,Berlin,Medium,0.0
80466,492,2,2637.6849,2,0,100,45.03333333333334,0.2966666666666667,14.5,Belgium,Bank Transfer,Stationery,Online,Not Returned,DHL,Amsterdam,Medium,0.0
80474,704,1,891.0879999999999,0,0,80,47.75666666666666,0.22,15.046666666666667,Belgium,Bank Transfer,Apparel,In-store,Not Returned,DHL,London,Low,0.0
80481,492,1,1009.1531999999999,0,0,22,51.54,0.11,5.42,United States,Credit Card,Accessories,In-store,Not Returned,UPS,London,Low,0.0
80489,409,2,1870.8130000000006,2,0,59,42.35,0.44999999999999996,18.68,Belgium,Bank Transfer,Apparel,Online,Not Returned,UPS,Amsterdam,Low,0.0
80491,1034,1,709.6320000000001,0,0,30,58.72,0.12000000000000001,19.875,France,Bank Transfer,Electronics,Online,Not Returned,DHL,Berlin,High,0.0
80493,492,1,811.2399999999999,0,0,20,59.65,0.32,6.56,Norway,paypall,Stationery,Online,Not Returned,DHL,London,High,0.005
80495,712,1,2585.4444,0,0,42,62.18,0.01,27.92,Spain,paypall,Furniture,Online,Not Returned,DHL,Berlin,Medium,0.005
80499,1099,1,2336.8505999999998,0,0,34,99.61,0.31,5.01,Germany,Bank Transfer,Furniture,Online,Not Returned,UPS,Paris,High,0.005
80506,1103,1,1819.3175,0,0,25,79.97,0.09,10.86,Germany,Bank Transfer,Accessories,Online,Not Returned,DHL,Berlin,High,0.0
80507,1177,1,275.7924,1,1,6,58.93,0.22,21.6,Germany,paypall,Accessories,Online,Not Returned,DHL,London,Medium,0.93
80512,744,1,59.6122,1,1,1,66.98,0.11,23.44,Sweden,Bank Transfer,Electronics,Online,Not Returned,FedEx,London,High,0.955
80514,987,1,3148.4976,0,0,38,90.06,0.08,17.52,Sweden,Bank Transfer,Furniture,Online,Not Returned,Royal Mail,London,High,0.0
80517,1034,1,912.6648,0,0,27,35.96,0.06,29.65,Portugal,Bank Transfer,Accessories,In-store,Not Returned,FedEx,London,Low,0.01
80518,812,1,37.2775,1,1,5,11.47,0.35,21.66,Australia,paypall,Accessories,Online,Not Returned,FedEx,Paris,Low,0.995
80523,73,1,25.535400000000003,1,1,11,3.18,0.27,10.97,United States,paypall,Accessories,In-store,Not Returned,DHL,Rome,Medium,0.83
80525,358,2,3003.1725,2,0,65,61.260000000000005,0.21000000000000002,15.395,Italy,Bank Transfer,Electronics,In-store,Not Returned,DHL,Amsterdam,High,0.0
80532,1331,1,48.582899999999995,1,1,1,70.41,0.31,8.68,Norway,Credit Card,Furniture,In-store,Not Returned,DHL,Amsterdam,High,0.955
80546,277,2,1139.0419,2,0,90,21.745,0.275,24.165,France,Bank Transfer,Stationery,Online,Not Returned,DHL,Amsterdam,Low,0.0
80548,658,1,397.215,0,0,10,63.05,0.37,26.12,United Kingdom,paypall,Furniture,Online,Not Returned,DHL,London,High,0.05
80567,87,2,1584.5179,2,0,60,52.83,0.105,11.135,Germany,Bank Transfer,Apparel,In-store,Not Returned,UPS,Amsterdam,Low,0.0
80572,83,1,4246.7952000000005,3,0,48,99.41,0.11,16.53,Sweden,Credit Card,Electronics,Online,Not Returned,DHL,Berlin,Medium,0.005
80578,808,1,582.8094,0,0,9,78.02,0.17,18.7,Belgium,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Rome,High,0.015
80579,660,2,4742.2634,2,0,82,82.555,0.29500000000000004,10.445,Norway,Bank Transfer,Accessories,In-store,Not Returned,DHL,London,High,0.0
80594,1121,1,1638.9450000000002,0,0,56,61.565,0.26,23.45,Netherlands,Bank Transfer,Apparel,In-store,Not Returned,DHL,Rome,High,0.01
80595,441,1,620.466,0,0,42,26.86,0.45,28.38,France,Credit Card,Stationery,Online,Not Returned,DHL,Amsterdam,High,0.005
80601,734,1,146.05999999999997,1,1,8,27.25,0.33,20.68,Italy,Credit Card,Electronics,Online,Not Returned,FedEx,Rome,High,0.975
80604,791,1,169.708,1,1,35,73.50333333333334,0.16,18.993333333333336,France,paypall,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,0.95
80605,451,1,67.1832,1,1,16,28.064999999999998,0.25,8.629999999999999,Australia,Bank Transfer,Apparel,In-store,Not Returned,FedEx,London,Low,0.995
80610,89,1,2060.5725,3,0,49,47.25,0.11,13.36,United Kingdom,Credit Card,Furniture,Online,Not Returned,UPS,Berlin,Medium,0.0
80620,398,1,22.0248,1,1,21,1.14,0.08,22.11,Portugal,paypall,Apparel,Online,Not Returned,FedEx,Berlin,Medium,0.945
80624,688,1,434.14559999999994,0,0,28,21.24,0.27,22.23,Spain,Bank Transfer,Stationery,In-store,Not Returned,UPS,Amsterdam,High,0.03
80634,1145,1,422.62080000000003,0,0,8,69.51,0.24,12.05,Australia,Credit Card,Stationery,In-store,Not Returned,UPS,Rome,Low,0.035
80636,478,1,145.8432,1,1,4,50.64,0.28,19.84,Spain,Credit Card,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Medium,0.99
80648,502,1,2824.1124999999997,0,0,47,63.25,0.05,6.8,Netherlands,paypall,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,0.025
80653,882,1,32.0256,1,1,34,50.22,0.21000000000000002,11.325,Italy,Bank Transfer,Accessories,In-store,Not Returned,DHL,Amsterdam,High,0.985
80657,540,1,116.4168,1,1,9,17.48,0.26,8.15,Italy,Bank Transfer,Apparel,Online,Not Returned,DHL,London,High,0.96
80663,1079,1,759.2532000000001,0,0,12,80.09,0.21,24.74,United States,Credit Card,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,0.005
80665,401,1,317.59499999999997,1,1,31,13.66,0.25,15.1,Italy,Bank Transfer,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium,0.89
80667,396,1,509.49600000000004,0,0,16,48.99,0.35,21.01,Netherlands,Credit Card,Stationery,In-store,Not Returned,FedEx,Berlin,Low,0.02
80672,1236,1,604.072,0,0,28,32.2,0.33,12.18,Australia,Credit Card,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium,0.0
80673,1242,1,619.0139999999999,0,0,20,37.29,0.17,21.35,Norway,Credit Card,Furniture,In-store,Not Returned,UPS,London,Medium,0.025
80678,450,1,1588.0899999999997,0,0,49,46.3,0.3,10.42,United Kingdom,paypall,Stationery,Online,Not Returned,DHL,Amsterdam,Medium,0.0
80682,326,1,1852.7535,0,0,23,94.77,0.15,8.83,France,paypall,Apparel,Online,Not Returned,Royal Mail,Berlin,Low,0.0
80686,309,1,1236.69,0,0,30,58.89,0.3,13.52,Germany,paypall,Stationery,Online,Not Returned,UPS,Berlin,Medium,0.015
80696,679,2,2004.3976000000002,2,0,73,54.480000000000004,0.235,24.625,Italy,Credit Card,Furniture,In-store,Not Returned,DHL,Berlin,Low,0.0
80698,609,1,72.4955,1,1,7,18.83,0.45,18.87,Italy,paypall,Accessories,Online,Not Returned,FedEx,Berlin,Low,0.985
80705,606,1,644.1679,0,0,23,47.47,0.41,7.52,Italy,Bank Transfer,Accessories,In-store,Not Returned,DHL,Paris,High,0.01
80706,667,1,153.30560000000003,1,1,32,8.26,0.42,11.71,Sweden,Bank Transfer,Furniture,Online,Not Returned,DHL,London,High,0.995
80708,467,3,3176.3475,2,0,61,76.80333333333333,0.3433333333333333,17.666666666666668,Australia,Bank Transfer,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium,0.0
80710,771,1,558.8352,0,0,35,59.5,0.39,15.425,Norway,Credit Card,Electronics,In-store,Not Returned,DHL,London,Low,0.01
80718,243,1,50.252399999999994,1,1,2,38.07,0.34,10.15,Germany,Credit Card,Furniture,In-store,Not Returned,FedEx,Paris,Low,0.965
80721,1159,1,336.312,1,1,18,20.76,0.1,27.59,United Kingdom,paypall,Stationery,Online,Not Returned,DHL,Rome,Low,0.915
80723,759,1,1664.2304000000001,0,0,28,92.87,0.36,17.41,Portugal,Credit Card,Apparel,In-store,Not Returned,UPS,Berlin,High,0.0
80726,1151,1,1274.3016000000002,0,0,33,74.26,0.48,5.44,United Kingdom,Credit Card,Accessories,In-store,Not Returned,Royal Mail,Rome,Low,0.01
80728,352,1,484.9416,0,0,11,81.64,0.46,20.85,Germany,Bank Transfer,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium,0.025
80738,800,1,1000.072,0,0,46,26.869999999999997,0.24,17.16,Australia,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,London,High,0.01
80739,1041,1,552.0625,0,0,25,30.25,0.27,10.04,Netherlands,Bank Transfer,Furniture,Online,Not Returned,Royal Mail,Paris,High,0.005
